,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
3686,0.68,0.88,5,201,3,0,0,0,8,32
3698,0.54,0.91,3,249,3,0,0,0,10,33
3700,0.96,0.75,4,165,3,0,0,0,10,33
3702,0.61,0.59,3,237,2,0,0,0,10,33
3706,0.7,0.91,4,181,2,1,0,0,10,34
3712,0.59,0.49,4,164,3,0,0,0,9,34
3713,0.94,0.95,4,155,3,0,0,0,9,35
3718,0.73,0.95,3,156,2,0,0,0,9,35
3721,0.98,0.93,5,203,2,0,0,0,10,35
3725,0.57,0.86,4,268,6,0,0,0,3,35
3728,0.81,0.52,3,255,5,0,0,0,3,35
3729,0.21,0.37,4,129,4,0,0,0,6,35
3730,0.9,0.66,3,261,3,1,0,0,6,35
3731,0.79,0.78,3,101,2,1,0,0,6,35
3734,0.81,0.52,4,270,3,0,0,0,7,35
3736,0.7,0.83,5,261,4,0,0,0,7,36
3738,0.16,0.86,2,215,2,0,0,0,7,37
3744,0.69,0.94,4,235,3,0,0,0,4,37
3746,0.52,0.56,4,225,2,0,0,0,5,37
3747,0.91,0.91,3,167,3,0,0,0,5,37
3750,0.55,0.77,3,256,3,1,0,0,8,38
3751,0.93,0.63,4,233,2,0,0,0,8,38
3754,0.48,0.76,5,236,2,0,0,0,8,38
3762,0.84,0.49,4,152,3,0,0,0,8,38
3763,0.2,0.95,5,169,5,0,0,0,8,39
3764,0.78,0.92,3,169,3,0,0,0,8,40
3765,0.8,0.68,4,157,3,0,0,0,8,41
3780,0.51,0.6,5,175,3,0,0,0,10,41
3785,0.8,0.57,3,225,4,0,0,0,9,42
3788,0.85,0.9,3,184,3,1,0,0,9,42
3789,0.76,0.56,3,216,3,0,0,0,9,42
3791,0.55,0.63,3,201,2,1,0,0,9,43
3793,0.68,1,5,203,2,0,0,0,9,44
3795,0.65,0.7,3,141,4,0,0,0,9,44
3797,0.48,0.65,3,199,2,0,0,0,10,44
3798,0.65,0.59,4,192,3,0,0,0,10,44
3799,0.57,0.49,4,247,2,0,0,0,4,44
3805,0.74,0.57,4,172,3,0,0,0,6,45
3807,0.68,0.55,3,213,3,0,0,0,6,46
3809,0.85,0.92,4,151,3,1,0,0,3,46
3810,0.49,0.48,4,247,3,0,0,0,7,46
3812,0.95,0.61,3,164,3,0,0,0,7,46
3815,0.62,0.78,4,261,2,0,0,0,5,47
3817,0.7,0.87,5,177,2,0,0,0,1,48
3819,0.39,0.56,6,228,5,0,0,0,10,48
3820,0.62,0.63,3,230,2,0,0,0,4,48
3824,0.37,0.88,4,155,3,0,0,0,8,48
3833,0.69,0.9,5,226,4,0,0,0,8,49
3835,0.19,0.5,6,143,5,1,0,0,8,50
3839,0.26,0.47,6,182,4,0,0,0,8,50
3841,0.71,0.56,3,198,3,0,0,0,8,51
3842,0.76,0.61,3,141,2,0,0,0,8,51
3849,0.63,1,5,244,2,0,0,0,2,51
3851,0.76,0.81,3,225,3,0,0,0,10,51
3855,0.53,0.45,4,180,3,0,0,0,10,51
3860,0.53,0.5,6,264,6,0,0,0,10,52
3861,0.88,0.89,2,160,4,0,0,0,9,52
3862,0.79,0.83,2,192,3,0,0,0,9,52
3863,0.69,0.89,5,201,2,0,0,0,9,52
3864,0.57,0.96,4,264,2,0,0,0,9,52
3865,0.68,0.8,4,186,3,1,0,0,9,52
3866,0.6,0.82,4,272,3,0,0,0,9,52
3867,0.7,0.9,4,216,3,0,0,0,9,52
3870,0.74,0.7,4,260,2,0,0,0,9,52
3872,0.57,0.5,4,230,2,0,0,0,10,52
3873,0.83,0.48,3,242,4,0,0,0,10,52
3875,0.67,0.57,2,234,4,0,0,0,4,52
3876,0.54,0.84,3,132,3,0,0,0,3,52
3880,0.88,0.87,5,257,3,0,0,0,3,53
3883,0.9,0.85,5,162,2,0,0,0,6,53
3890,0.76,0.52,3,248,3,0,0,0,7,53
3892,0.58,0.65,4,248,4,0,0,0,5,54
3894,0.67,0.95,4,241,4,0,0,0,1,55
3898,0.63,0.83,4,217,3,0,0,0,5,56
3899,0.51,0.92,3,243,3,0,0,0,5,56
3900,0.95,0.81,5,120,3,0,0,0,5,56
3902,0.73,0.78,5,150,3,0,0,0,8,56
3904,0.78,0.79,3,203,2,0,0,0,8,56
3905,0.83,0.8,3,273,3,0,0,0,8,56
3907,0.98,0.99,5,141,3,0,0,0,8,56
3909,0.7,0.55,4,159,3,0,0,0,8,56
3911,0.67,0.72,4,159,2,0,0,0,8,56
3913,0.44,0.57,5,183,2,1,0,0,8,56
3916,0.89,0.93,5,191,4,0,0,0,8,56
3917,0.25,0.97,3,158,3,0,0,0,8,56
3919,0.38,0.5,2,187,2,1,0,0,8,57
3921,0.76,0.62,4,157,3,0,0,0,1,57
3923,0.69,0.67,3,178,2,0,0,0,2,57
3926,0.14,0.68,4,273,5,1,0,0,2,57
3934,0.59,0.73,3,159,3,1,0,0,10,57
3935,0.22,0.51,4,131,2,0,0,0,10,57
3936,0.55,0.57,3,266,2,0,0,0,10,57
3943,0.89,0.9,4,153,3,0,0,0,9,58
3944,0.74,0.37,2,171,4,0,0,0,9,58
3946,0.97,0.53,4,247,3,0,0,0,9,58
3947,0.52,0.92,4,150,2,1,0,0,9,58
3953,0.69,0.81,3,214,2,0,0,0,3,58
3955,0.7,0.84,2,114,4,0,0,0,3,58
3957,0.44,0.55,3,170,3,1,0,0,3,58
3959,0.55,0.75,3,156,3,0,0,0,6,59
3960,0.81,0.75,5,170,3,1,0,0,6,59
3962,0.93,0.74,4,201,3,1,0,0,3,59
3963,0.64,0.5,6,254,6,0,0,0,7,59
3964,0.57,0.78,3,206,4,0,0,0,7,59
3965,0.95,0.74,4,216,3,0,0,0,7,59
3966,0.86,0.67,5,200,3,0,0,0,7,59
3968,0.18,0.79,4,217,4,0,0,0,7,59
3969,0.58,0.7,5,151,4,0,0,0,5,59
3976,0.22,0.49,4,218,4,0,0,0,5,60
3980,0.15,0.74,2,176,3,1,0,0,8,60
3981,0.91,0.89,4,260,3,0,0,0,8,60
3982,0.7,0.78,4,254,4,0,0,0,8,60
3984,0.59,0.57,5,257,2,0,0,0,8,60
3987,0.42,0.75,3,163,2,1,0,0,8,60
3991,0.89,0.93,4,249,3,0,0,0,8,60
3992,0.55,0.59,3,245,3,0,0,0,8,60
3994,0.74,0.59,4,177,4,1,0,0,8,61
3999,0.67,0.82,4,246,4,0,0,0,1,61
4000,0.51,0.95,4,258,3,0,0,0,2,61
4001,0.67,0.55,3,137,3,0,0,0,2,61
4002,0.16,0.94,3,178,4,0,0,0,2,61
4005,0.5,0.71,5,210,5,0,0,0,10,61
4006,0.56,0.48,4,197,3,1,0,0,10,62
4007,0.56,0.98,3,220,3,0,0,0,10,63
4009,0.69,0.99,3,198,2,0,0,0,10,64
4010,0.15,0.81,4,160,5,0,0,0,10,64
4013,0.5,0.57,3,223,3,0,0,0,10,65
4018,0.69,0.91,4,186,3,0,0,0,9,65
4019,0.66,0.99,4,263,2,0,0,0,9,65
4030,0.61,0.82,3,261,4,0,0,0,3,65
4035,0.26,0.81,5,139,4,0,0,0,6,66
4036,0.59,0.69,3,146,3,0,0,0,6,66
4037,0.78,0.8,4,175,3,0,0,0,6,66
4038,0.86,0.64,5,188,3,0,0,0,6,66
4039,0.79,0.73,5,155,3,0,0,0,3,66
4041,0.34,0.99,4,184,3,0,0,0,7,66
4044,0.93,0.58,4,222,2,0,0,0,7,66
4045,0.94,0.76,4,231,3,1,0,0,7,67
4047,0.71,0.96,4,144,4,0,0,0,8,68
4049,0.54,0.42,3,138,3,1,0,0,9,68
4054,0.92,0.67,4,161,4,1,0,0,5,69
4055,0.63,0.56,4,274,5,1,0,0,8,69
4058,0.72,0.54,3,226,2,1,0,0,8,69
4061,0.63,0.88,3,177,3,0,0,0,8,69
4067,0.94,0.51,5,238,2,0,0,0,8,69
4068,0.27,0.66,3,133,6,0,0,0,8,69
4073,0.96,0.49,4,252,3,1,0,0,8,70
4078,0.62,0.74,4,155,3,0,0,0,2,70
4080,0.64,0.75,3,214,3,0,0,0,2,70
4081,0.51,0.55,4,267,3,0,0,0,10,70
4083,0.49,0.99,3,221,2,1,0,0,10,70
4086,0.84,0.57,4,234,3,0,0,0,10,70
4088,0.62,0.75,3,149,2,1,0,0,10,70
4102,1,0.93,5,182,3,1,0,0,9,70
4104,0.31,0.54,5,259,5,1,0,0,10,70
4105,0.65,0.49,4,184,4,0,0,0,10,70
4106,0.72,0.69,4,149,2,0,0,0,4,70
4107,0.84,0.85,4,185,3,1,0,0,3,70
4108,0.55,0.8,3,254,2,0,0,0,3,70
4114,0.64,0.57,5,149,3,1,0,0,6,70
4118,0.44,0.74,4,250,6,0,0,0,7,70
4119,0.52,0.55,4,243,2,0,0,0,7,70
4120,0.66,0.62,4,250,2,0,0,0,7,70
4121,0.96,0.55,4,153,3,0,0,0,7,70
4122,0.19,0.5,5,126,3,1,0,0,7,70
4123,0.86,1,3,192,3,0,0,0,5,71
4130,0.6,0.56,4,260,3,0,0,0,5,71
4132,0.95,0.59,2,154,4,0,0,0,8,71
4133,0.98,0.8,2,201,2,0,0,0,8,71
4135,1,0.97,3,216,3,1,0,0,8,72
4136,0.16,0.74,5,205,4,1,0,0,8,72
4138,0.94,0.87,3,229,3,0,0,0,8,72
4140,0.92,0.69,4,180,3,0,0,0,8,72
4143,0.6,0.53,5,103,2,0,0,0,8,72
4144,1,1,5,142,4,0,0,0,8,72
4148,0.82,0.88,4,149,2,0,0,0,8,72
4152,0.58,0.86,3,151,2,0,0,0,1,73
4156,0.75,0.5,4,98,4,0,0,0,2,73
4159,0.73,0.71,5,215,6,1,0,0,10,73
4161,0.68,0.91,4,162,3,1,0,0,10,73
4163,0.64,0.93,5,198,2,0,0,0,10,74
4165,0.87,0.89,4,219,4,0,0,0,10,74
4166,0.6,0.55,4,204,3,0,0,0,10,74
4170,0.43,0.9,5,282,5,0,0,0,9,75
4180,0.95,0.58,3,163,3,0,0,0,10,76
4181,0.7,0.85,3,188,2,0,0,0,10,76
4182,0.19,0.93,3,110,4,0,0,0,10,76
4184,0.54,0.59,4,228,3,0,0,0,3,76
4185,0.5,0.69,5,172,2,0,0,0,3,76
4191,0.76,0.53,6,281,3,0,0,0,6,76
4193,0.37,0.48,2,285,5,0,0,0,3,76
4194,0.81,0.9,4,165,3,0,0,0,7,76
4196,0.73,0.82,3,133,3,0,0,0,7,76
4199,0.96,0.78,2,284,3,0,0,0,7,76
4201,0.5,0.58,4,165,2,0,0,0,8,77
4203,0.13,0.65,4,194,4,0,0,0,9,78
4205,0.51,0.94,4,247,2,0,0,0,4,78
4206,0.99,0.69,3,206,2,0,0,0,5,78
4207,0.8,0.77,3,171,2,0,0,0,5,78
4213,0.18,0.6,3,140,4,0,0,0,8,79
4215,0.86,0.48,4,153,3,0,0,0,8,79
4220,0.87,0.82,4,251,3,0,0,0,8,80
4221,0.87,0.78,3,170,2,0,0,0,8,81
4222,0.71,0.99,4,238,4,1,0,0,8,82
4226,0.65,0.77,3,233,2,0,0,0,8,82
4229,0.53,0.88,3,150,3,1,0,0,1,82
4231,0.77,0.79,3,200,4,0,0,0,2,83
4234,0.88,0.65,4,224,2,0,0,0,2,84
4236,0.85,0.51,3,153,4,0,0,0,10,85
4239,0.58,0.96,3,202,2,0,0,0,10,85
4242,0.76,0.49,3,138,2,1,0,0,10,85
4244,0.74,0.64,4,147,5,0,0,0,10,85
4250,0.95,0.81,3,260,2,0,0,0,9,86
4252,0.7,0.56,4,182,2,0,0,0,9,86
4253,0.14,0.66,6,142,5,0,0,0,9,86
4255,0.54,0.6,3,209,2,0,0,0,9,86
4256,0.76,0.95,2,156,4,0,0,0,9,87
4262,0.91,0.68,4,187,2,0,0,0,3,88
4268,0.64,0.89,3,175,3,1,0,0,6,89
4270,0.21,0.72,3,245,6,0,0,0,3,89
4271,0.85,0.67,3,167,4,0,0,0,7,90
4273,0.54,0.81,5,261,6,0,0,0,7,90
4276,0.88,0.58,5,266,3,1,0,0,5,90
4277,0.7,0.84,4,184,3,0,0,0,8,90
4278,0.95,0.58,3,193,2,0,0,0,1,90
4279,0.83,0.88,3,217,2,1,0,0,9,91
4283,0.89,0.55,5,194,4,0,0,0,5,92
4284,0.66,0.94,4,190,3,0,0,0,5,92
4289,0.53,0.72,3,228,3,0,0,0,8,92
4290,0.8,0.41,3,188,4,0,0,0,8,93
4295,0.52,0.85,3,250,4,0,0,0,8,94
4297,0.84,0.62,5,217,3,0,0,0,8,94
4302,0.87,0.93,4,268,2,0,0,0,8,94
4303,0.66,1,5,145,2,0,0,0,8,94
4307,0.66,0.5,3,218,2,0,0,0,2,95
4310,0.89,0.71,5,182,2,1,0,0,2,95
4315,0.36,0.94,3,113,5,1,0,0,10,95
4316,0.59,0.93,4,146,3,0,0,0,10,95
4318,0.53,0.99,3,188,3,0,0,0,10,96
4319,0.84,0.9,4,237,2,0,0,0,10,97
4320,0.51,0.95,4,201,3,0,0,0,10,98
4321,0.53,0.56,5,188,3,0,0,0,10,98
4322,0.98,0.63,3,137,3,0,0,0,9,98
4324,0.13,0.76,5,217,3,0,0,0,9,99
4326,0.93,0.76,3,244,3,0,0,0,9,99
4327,0.5,0.87,3,252,2,0,0,0,9,99
4330,0.46,0.43,4,258,3,0,0,0,9,99
4331,0.67,0.6,4,210,3,0,0,0,9,99
4332,0.96,0.9,4,246,3,0,0,0,9,99
4335,0.72,0.72,4,175,4,0,0,0,10,99
4336,0.65,0.49,5,221,2,0,0,0,4,99
4337,0.72,0.67,5,219,3,0,0,0,3,99
4340,0.73,0.85,5,224,4,0,0,0,3,99
4346,0.79,0.49,5,210,3,0,0,0,3,100
4348,0.14,0.51,4,253,6,0,0,0,7,100
4350,0.52,0.74,3,238,3,0,0,0,7,100
4351,0.94,0.68,5,151,2,0,0,0,7,100
4352,0.83,0.8,4,158,4,0,0,0,5,100
4353,0.44,0.68,2,120,2,0,0,0,5,100
4354,0.72,0.74,3,187,2,0,0,0,8,100
4355,0.84,0.58,3,140,3,0,0,0,1,100
4356,0.76,0.99,3,164,2,0,0,0,9,100
4357,0.92,0.94,5,253,2,0,0,0,10,101
4364,0.85,0.72,3,201,3,0,0,0,8,102
4365,0.82,0.49,5,185,3,0,0,0,8,102
4370,0.84,0.97,4,253,2,1,0,0,8,102
4371,0.9,0.77,4,236,3,0,0,0,8,102
4374,0.87,0.51,4,233,3,0,0,0,8,102
4378,0.75,0.53,3,222,2,0,0,0,8,102
4379,0.85,0.55,2,207,6,0,0,0,8,102
4380,0.39,0.41,6,115,3,0,0,0,8,102
4385,0.48,0.77,3,197,3,0,0,0,2,103
4386,0.69,0.75,4,261,3,0,0,0,2,103
4387,0.7,0.55,4,256,4,0,0,0,2,103
4388,0.65,0.92,3,219,3,0,0,0,10,103
4392,0.72,0.94,4,235,3,0,0,0,10,103
4394,0.94,0.47,5,131,6,0,0,0,10,103
4395,0.81,0.84,4,143,2,0,0,0,10,103
4397,0.97,0.82,3,135,2,0,0,0,10,104
4399,0.44,0.45,3,133,2,1,0,0,9,105
4401,0.8,0.73,5,135,3,0,0,0,9,105
4404,0.69,0.57,5,227,2,0,0,0,9,106
4407,0.37,0.4,4,161,2,0,0,0,9,106
4410,0.86,0.66,4,191,2,0,0,0,10,106
4415,0.62,0.71,3,177,3,1,0,0,3,106
4420,0.83,0.53,3,232,3,1,0,0,6,106
4425,0.88,0.71,4,250,3,0,0,0,7,107
4426,0.37,0.9,3,229,6,0,0,0,7,107
4427,0.88,0.66,4,133,2,0,0,0,7,107
4428,0.69,0.85,3,200,2,0,0,0,7,107
4429,0.54,0.49,2,155,2,1,0,0,5,107
4435,0.66,0.68,4,152,3,0,0,0,5,108
4437,0.83,0.57,3,137,2,0,0,0,5,109
4438,0.98,0.84,4,182,3,0,0,0,8,109
4441,0.36,0.65,3,116,2,1,0,0,8,110
4442,0.55,0.65,4,170,4,0,0,0,8,110
4443,0.64,0.52,3,223,3,0,0,0,8,110
4445,1,0.95,3,193,6,0,0,0,8,110
4446,0.91,0.91,6,167,2,1,0,0,8,110
4449,0.97,0.74,3,104,5,0,0,0,8,110
4450,0.75,0.86,6,148,4,0,0,0,8,110
4455,0.81,0.61,4,142,4,0,0,0,8,110
4456,0.68,1,6,258,5,0,0,0,8,110
4457,0.63,0.56,4,228,3,0,0,0,1,110
4460,0.69,0.82,4,273,4,0,0,0,2,111
4464,0.78,0.4,6,174,3,0,0,0,10,111
4466,0.9,0.62,3,254,3,0,0,0,10,111
4469,0.96,0.85,4,200,4,0,0,0,10,111
4470,0.68,0.76,3,190,3,1,0,0,10,111
4471,0.52,0.72,2,160,2,0,0,0,10,112
4474,0.28,0.83,5,279,4,0,0,0,10,113
4488,0.29,0.77,3,152,3,1,0,0,10,114
4489,0.62,0.97,4,266,3,0,0,0,4,114
4491,0.16,0.65,5,165,3,0,0,0,3,114
4493,0.86,0.68,4,170,2,0,0,0,3,114
4498,0.43,0.41,4,190,3,0,0,0,6,115
4500,0.94,0.8,5,111,4,0,0,1,7,115
4503,0.72,0.49,3,203,3,0,0,1,7,115
4506,0.77,0.79,3,157,3,0,0,1,8,115
4511,0.8,0.65,3,135,3,0,0,1,5,116
4512,0.49,0.52,4,183,2,0,0,1,5,117
4513,0.54,0.92,4,228,3,0,0,1,5,117
4514,0.21,0.87,4,148,5,0,0,0,8,117
4516,0.53,0.73,4,147,3,0,0,0,8,118
4518,0.25,0.59,4,218,3,1,0,0,8,118
4524,0.69,0.8,5,215,3,0,0,0,8,118
4532,0.93,0.96,5,135,3,1,0,0,8,118
4537,0.21,0.37,6,266,3,0,0,1,2,119
4539,0.73,0.97,3,245,2,0,0,1,2,119
4541,0.54,0.85,4,157,3,0,0,1,10,119
4542,0.74,0.94,3,286,6,0,0,1,10,119
4543,0.71,0.65,4,263,2,1,0,1,10,119
4544,0.76,0.52,2,229,3,0,0,1,10,119
4551,0.65,0.8,6,233,3,1,0,1,9,119
4555,0.92,0.82,4,168,3,0,0,1,9,120
4558,0.52,0.77,3,142,2,0,0,1,9,120
4562,0.99,0.58,4,138,3,0,0,0,10,120
4564,0.87,0.95,4,251,3,0,0,0,10,121
4565,0.52,0.47,3,108,5,0,0,0,4,121
4566,0.57,0.9,3,144,2,0,0,0,3,121
4567,0.32,0.77,6,112,4,0,0,0,3,121
4571,0.66,0.9,3,217,4,0,0,0,6,121
4572,0.69,0.92,4,149,2,0,0,0,6,121
4573,0.67,0.99,5,237,3,0,0,0,6,121
4576,0.71,0.74,3,202,2,0,0,0,7,121
4578,0.5,0.48,3,246,3,0,0,0,7,121
4579,0.34,0.92,3,206,3,0,0,0,7,121
4580,0.67,0.74,3,204,3,0,0,0,7,121
4583,0.91,0.51,2,211,2,0,0,0,1,121
4585,0.83,0.53,5,182,2,1,0,0,10,121
4586,0.74,0.76,3,244,3,0,0,0,4,121
4588,0.49,0.71,2,117,3,0,0,0,5,122
4590,0.99,0.91,3,241,2,0,0,0,8,122
4591,0.69,0.84,3,227,3,1,0,0,8,122
4592,0.88,0.59,5,147,4,0,0,0,8,122
4593,0.89,0.9,3,240,3,0,0,0,8,122
4595,0.22,0.89,4,262,4,0,0,0,8,122
4596,0.87,0.83,4,215,2,0,0,0,8,122
4600,0.49,0.56,4,260,6,0,0,0,8,123
4601,0.71,0.68,4,228,2,0,0,0,8,123
4603,0.95,0.64,3,242,5,1,0,0,8,123
4604,0.68,0.8,2,254,2,1,0,0,8,123
4608,0.87,0.42,5,252,5,0,0,0,8,123
4609,0.88,0.84,3,266,3,0,0,0,1,123
4615,0.84,0.55,3,135,3,0,0,0,2,124
4619,0.75,0.75,2,141,4,0,0,0,10,124
4620,0.69,0.64,4,200,3,0,0,0,10,124
4623,0.97,0.68,3,185,2,0,0,0,10,124
4626,0.78,0.67,4,260,3,0,0,0,10,124
4628,0.17,0.83,6,195,5,0,0,0,9,125
4629,0.98,0.81,3,180,2,1,0,0,9,125
4630,0.9,1,2,114,5,0,0,0,9,125
4634,0.19,0.76,2,158,3,0,0,0,9,125
4637,0.72,0.95,5,171,3,0,0,0,9,126
4639,0.97,0.75,3,241,2,0,0,0,10,126
4640,0.69,0.64,3,275,3,0,0,0,10,126
4641,0.98,0.56,3,157,2,0,0,0,4,126
4643,0.59,0.82,2,233,2,0,0,0,3,127
4645,0.71,0.79,3,189,3,0,0,0,3,127
4647,0.8,0.94,4,141,3,1,0,0,6,127
4648,0.48,0.38,3,134,3,0,0,0,6,127
4649,0.64,0.4,3,248,3,0,0,0,6,127
4650,0.19,0.64,6,222,5,0,0,0,6,127
4653,0.45,0.58,3,200,2,0,0,0,7,127
4655,0.75,0.78,4,158,5,1,0,0,7,127
4656,0.8,0.86,3,136,2,0,0,0,7,127
4657,0.78,0.49,4,222,2,0,0,0,5,127
4658,0.95,0.76,3,236,2,1,0,0,8,127
4661,0.9,0.69,4,274,2,0,0,0,10,127
4665,0.73,0.78,3,166,2,0,0,0,5,127
4672,0.55,0.64,3,101,2,1,0,0,8,127
4674,0.98,0.88,5,203,5,1,0,0,8,127
4675,0.74,0.76,5,255,4,0,0,0,8,127
4678,0.58,0.75,4,253,2,0,0,0,8,128
4680,0.69,0.98,3,214,2,0,0,0,8,128
4681,0.55,0.49,5,195,3,0,0,0,8,128
4692,0.99,0.44,6,104,6,0,0,0,10,128
4703,0.77,0.61,4,178,2,1,0,0,9,129
4709,0.81,0.97,3,247,3,0,0,0,9,130
4711,0.77,0.83,3,160,3,0,0,0,9,131
4714,0.69,0.68,5,167,3,0,0,0,10,131
4720,0.96,0.75,4,177,2,0,0,0,3,131
4722,0.37,0.61,3,186,2,0,0,0,3,131
4723,0.5,0.82,3,133,2,1,0,0,6,131
4728,0.76,0.96,4,135,3,1,0,1,7,131
4729,0.2,0.53,3,149,4,0,0,1,7,131
4742,0.61,0.5,4,271,3,1,0,0,8,132
4745,0.61,0.68,4,244,3,0,0,0,8,133
4748,0.78,0.58,3,224,2,0,0,0,8,134
4750,0.71,0.98,5,213,3,0,0,0,8,134
4751,0.15,0.42,4,238,3,0,0,0,8,134
4753,0.56,0.72,4,247,2,0,0,0,8,134
4754,1,0.84,3,154,3,0,0,0,8,134
4755,0.77,0.82,3,147,4,0,0,0,8,135
4757,0.88,0.95,3,137,3,0,0,0,8,136
4761,0.7,0.55,3,253,2,1,0,0,1,136
4767,0.88,0.83,4,163,3,0,0,0,2,136
4771,0.99,0.56,6,128,4,0,0,0,10,137
4776,1,0.8,5,162,3,1,0,0,10,137
4781,0.88,0.77,4,168,4,0,0,0,9,137
4783,0.67,0.81,4,168,2,0,0,0,9,138
4784,0.41,0.54,2,190,4,0,0,0,9,139
4786,0.83,0.84,3,249,2,0,0,0,9,140
4787,0.73,0.93,4,162,2,1,0,0,9,140
4788,0.87,0.9,4,163,2,0,0,0,9,140
4790,0.97,0.91,4,257,3,1,0,0,10,141
4791,0.7,0.54,4,150,4,0,0,0,10,141
4792,0.66,0.95,4,183,3,0,0,0,10,141
4793,0.62,0.66,3,208,3,0,0,0,4,141
4794,0.56,0.52,4,158,2,0,0,0,3,141
4800,0.37,0.74,2,197,3,0,0,0,6,141
4803,0.95,0.53,4,263,3,0,0,0,3,141
4806,0.49,0.61,3,148,2,1,0,0,7,141
4811,0.78,0.87,4,264,3,0,0,0,1,142
4816,0.92,0.56,4,170,3,0,0,0,5,142
4817,0.6,0.88,3,261,3,1,0,0,5,142
4822,0.71,0.88,4,266,3,0,0,0,8,143
4827,0.89,0.75,5,258,2,0,0,0,8,144
4833,0.74,0.99,5,146,2,0,0,0,8,145
4836,0.89,0.91,5,224,3,1,0,0,8,145
4840,0.68,0.78,3,264,3,0,0,0,2,145
4844,0.7,0.98,4,176,5,0,0,0,10,145
4845,0.66,0.96,4,103,2,0,0,0,10,145
4848,0.78,0.58,3,150,3,1,0,0,10,145
4849,0.14,0.83,5,171,6,0,0,0,10,146
4850,0.73,0.86,4,179,3,0,0,0,10,146
4851,0.65,0.97,4,145,2,0,0,0,10,146
4852,0.31,0.59,3,176,3,0,0,0,10,146
4854,0.68,0.85,3,243,4,0,0,0,10,146
4856,0.92,0.62,4,196,3,0,0,0,9,146
4857,0.77,0.96,6,225,4,0,0,0,9,146
4858,0.48,0.89,3,261,2,0,0,0,9,146
4862,0.52,0.91,5,193,2,0,0,0,9,147
4863,0.73,0.79,4,157,3,0,0,0,9,148
4864,0.99,0.87,4,223,3,0,0,0,9,148
4865,0.91,0.99,3,188,3,1,0,0,9,148
4866,0.85,0.79,3,217,2,0,0,0,10,148
4868,0.67,0.85,3,153,4,0,0,0,10,149
4872,0.57,0.61,3,167,2,1,0,0,3,149
4873,0.98,0.72,3,252,2,0,0,0,3,149
4875,0.74,0.79,5,237,4,0,0,0,6,149
4877,0.8,0.93,3,260,3,0,0,0,6,149
4879,0.53,0.52,3,233,4,0,0,0,3,149
4882,0.16,0.96,6,211,6,1,0,0,7,149
4883,0.84,0.8,3,151,3,1,0,0,7,149
4885,0.66,0.91,5,199,3,1,0,0,5,149
4887,0.73,0.63,4,174,3,0,0,0,1,149
4888,0.65,0.88,4,268,4,0,0,0,9,150
4892,0.95,0.78,3,204,2,1,0,0,5,150
4893,0.38,0.54,2,112,3,0,0,0,5,150
4895,0.5,0.4,3,180,4,0,0,0,8,150
4897,0.5,0.78,6,138,3,0,0,0,8,150
4903,0.21,0.77,6,215,4,0,0,0,8,150
4906,0.54,0.76,3,157,4,0,0,0,8,151
4907,0.77,0.65,4,268,3,0,0,0,8,151
4909,0.93,0.55,5,222,2,0,0,0,8,151
4915,0.74,0.53,5,141,2,0,0,0,1,151
4917,0.99,0.52,4,167,3,0,0,0,2,151
4919,0.6,0.82,4,194,3,0,0,0,2,151
4920,0.55,0.93,3,217,3,1,0,0,10,151
4921,0.96,0.71,3,170,3,0,0,0,10,151
4922,0.83,0.94,4,243,3,0,0,0,10,151
4924,0.77,0.88,2,169,3,0,0,0,10,152
4925,0.83,0.95,3,255,3,0,0,0,10,152
4928,0.67,0.58,3,246,3,0,0,0,10,152
4930,0.55,0.82,4,134,6,0,0,0,10,152
4931,0.39,0.48,3,169,3,0,0,0,9,152
4934,0.96,0.93,4,260,3,0,0,0,9,152
4936,0.67,0.71,4,173,3,0,0,0,9,153
4937,0.68,0.44,5,152,5,0,0,0,9,154
4940,0.69,0.59,3,233,3,0,0,0,9,155
4941,0.99,0.71,4,232,3,0,0,0,9,155
4942,0.42,0.59,3,156,2,0,0,0,10,156
4944,0.55,0.65,3,207,3,0,0,0,10,156
4947,0.87,0.74,4,207,3,0,0,0,3,156
4951,0.59,0.42,3,196,3,0,0,0,6,156
4952,0.5,0.54,3,254,2,0,0,0,6,156
4954,0.92,0.53,3,238,2,0,0,0,6,156
4957,0.67,0.57,4,165,3,0,0,0,7,156
4959,0.61,0.7,4,243,3,0,0,0,7,156
4962,0.84,0.96,3,161,2,1,0,0,8,156
4963,0.89,0.55,4,196,2,0,0,0,1,157
4965,0.64,0.71,3,231,4,0,0,0,10,157
4967,0.74,0.58,4,233,4,0,0,0,5,157
4971,0.74,0.59,2,257,4,1,0,0,8,157
4973,0.63,0.8,4,243,2,0,0,0,8,157
4979,0.97,0.75,5,270,3,1,0,0,8,157
4981,0.89,0.74,4,174,2,0,0,0,8,158
4982,0.8,0.96,5,124,3,0,0,0,8,158
4983,0.3,0.51,2,178,3,0,0,0,8,158
4999,0.57,0.82,5,138,3,0,0,0,10,158
5000,0.64,0.97,4,268,2,0,0,0,10,158
5001,0.35,1,6,186,2,0,0,0,10,158
5002,0.66,0.71,3,136,3,1,0,0,10,159
5003,0.59,0.84,4,245,3,0,0,0,10,159
5004,0.49,0.93,4,184,3,0,0,0,10,159
5006,0.12,0.6,2,194,4,0,0,0,10,159
